from_address,to_address,value,timestamp
bc1q001224,bc1q000cdb,0.27463607033381887,1611472745
bc1q000081,bc1q00114c,19.31307813810415,1611476622
bc1q00002f,bc1q000a3f,0.9200529713138752,1611503555
bc1q00114d,bc1q0005a5,10.816921611737188,1611508153
bc1q0002a9,bc1q000c16,0.1472338379021674,1611516586
bc1q000d85,bc1q00083e,1.0894439765284687,1611520141
bc1q000c02,bc1q0002f6,16.85765087815356,1611523898
bc1q000efd,bc1q000423,19.474173786781694,1611524141
bc1q000af8,bc1q0004f4,1.3110532918861901,1611526513
bc1q000653,bc1q000f09,0.642311196192978,1611527066
bc1q001084,bc1q0000b6,10.509588192762225,1611530300
bc1q000239,bc1q000cef,1.1418211400452944,1611531758
bc1q0011f3,bc1q00134d,202.257964517246,1611535092
bc1q0011af,bc1q00012d,2.790897578376266,1611536957
bc1q00063b,bc1q00017f,4.994632037166333,1611538974
bc1q000583,bc1q000a7e,2.2181801876880374,1611541861
bc1q0006da,bc1q000053,1.0188201070615914,1611549474
bc1q001297,bc1q00082a,0.0246139804449104,1611549935
bc1q0003c6,bc1q000ce2,2.0080290898003583,1611553805
bc1q000cb5,bc1q000361,0.01959950707480375,1611557400
bc1q0003a3,bc1q0011b5,0.8889384204280479,1611561991
bc1q000105,bc1q000a3b,2.471661427895717,1611563205
bc1q0000c5,bc1q0008f1,1.9533081493706512,1611564014
bc1q00071b,bc1q0000c4,0.15210681090717343,1611567014
bc1q0000a7,bc1q000868,6.909744620164277,1611576814
bc1q0002f5,bc1q000b13,20.356226848768436,1611587754
bc1q000849,bc1q0009e8,1.5639800489278002,1611591000
bc1q0010d9,bc1q0009b9,3.70497851253849,1611594201
bc1q0006a3,bc1q000a6c,1.0372877019134217,1611594982
bc1q0009f8,bc1q000f20,0.31320048134472317,1611598993
bc1q0001b8,bc1q00024e,0.05965796906528958,1611601185
bc1q000715,bc1q0007b9,5.010125080412133,1611606069
bc1q000492,bc1q000970,3.516180735518163,1611606265
bc1q00084c,bc1q000930,20.614918078117757,1611627637
bc1q000e97,bc1q00049d,1.1403627348793435,1611628113
bc1q000304,bc1q000d53,2.0504840681439873,1611640889
bc1q001297,bc1q001079,1.943427377670553,1611643887
bc1q000eae,bc1q00002f,22.311962763151808,1611648771
bc1q000479,bc1q000563,0.8997992490380059,1611656725
bc1q000bdb,bc1q0001af,19.200183617609646,1611660034
bc1q0007e9,bc1q000aab,6.6536776306880885,1611668480
bc1q000d75,bc1q00052b,953.3882591859605,1611672702
bc1q00003a,bc1q000143,4.924150292275171,1611684142
bc1q00019f,bc1q000719,1.2504357743963608,1611684590
bc1q000155,bc1q0009bc,0.2791074360383998,1611687615
bc1q0000e3,bc1q000ceb,14.780912856292606,1611695107
bc1q000e61,bc1q00019e,0.2476490797734917,1611696567
